Haig Glacier Automatic Weather Station;;;;;;;;;;;;;;;;
Daily mean meteorological conditions, 2002-2015;;;;;;;lon;115.3018 W;;;;;;;albedo_flag=0:  estimated;
All data are mean daily values calculated from 30-minute AWS data.;;;;;;;lat;50.7124 N;;;;;;;albedo_flag=1: measured;
Missing data is gap-filled from the forefield AWS (lapsed/adjusted);;;;;;;elev;2665 m;;;;;;;;
See Marshall (HESS, 2014) and Marshall and Miller (Cryosphere, 2020) concerning the gap-filling methods.;;;;;;;;;;;;;;;;
;;;;;;;;;;SW in;SW out;;LW in;LW out;  albedo;
2008;244;-0,8;-1,7;0,1;95,4;4,60;5,50;743,8;1,47;95,1;47,8;0,50;316,4;296,8;0;
2008;245;-1,0;-4,2;0,2;95,8;4,54;5,46;748,4;1,31;57,4;24,6;0,43;316,1;295,9;0;
2008;246;-0,9;-2,9;0,3;95,9;4,56;5,52;752,0;1,56;160,1;73,0;0,46;317,1;296,6;0;
2008;247;0,0;-0,5;0,5;95,8;4,86;5,86;750,4;1,46;123,3;61,0;0,49;321,3;309,3;0;
2008;248;-0,8;-3,4;0,6;95,7;4,60;5,55;751,4;2,28;206,6;106,9;0,52;317,3;297,0;0;
2008;249;-0,3;-1,9;0,4;96,0;4,77;5,75;749,7;1,43;110,1;65,2;0,59;320,3;299,2;0;
2008;250;0,2;-0,1;0,6;95,9;4,90;5,92;751,8;1,22;162,1;111,5;0,69;322,2;309,3;0;
2008;251;0,1;-0,6;0,6;96,0;4,88;5,91;754,0;1,45;183,2;113,2;0,62;322,2;309,3;0;
2008;252;-0,4;-1,9;0,6;95,9;4,71;5,69;750,1;2,59;173,4;89,9;0,52;319,3;298,5;0;
2008;253;0,0;-0,7;0,9;95,7;4,88;5,83;743,9;1,82;113,5;58,1;0,51;320,9;300,3;0;
2008;254;0,2;0,0;0,7;95,7;4,92;5,93;749,2;2,03;184,1;100,6;0,55;322,1;309,3;0;
2008;255;0,2;-0,7;1,2;95,2;4,89;5,90;751,0;1,55;219,6;132,1;0,60;321,1;309,3;0;
2008;256;1,2;-0,1;3,0;88,8;4,93;5,91;746,4;1,53;120,8;75,7;0,63;313,6;309,3;0;
2008;257;-1,9;-7,0;0,1;94,9;4,22;5,10;752,3;2,52;225,4;125,1;0,56;309,9;291,8;0;
2008;258;-0,6;-3,0;1,1;93,4;4,52;5,48;755,4;2,57;234,0;110,4;0,47;313,8;297,8;0;
2008;259;3,6;-1,4;8,0;61,9;3,95;4,81;756,6;2,06;277,4;141,5;0,51;270,2;309,3;0;
2008;260;2,6;-1,4;7,1;63,5;3,86;4,68;755,5;1,64;228,6;164,6;0,72;269,3;309,3;0;
2008;261;5,9;1,5;9,1;50,1;3,75;4,55;754,2;1,70;183,9;125,7;0,68;254,5;309,3;0;
2008;262;7,0;4,2;9,9;44,4;3,65;4,42;753,0;1,75;178,7;133,5;0,75;246,7;309,3;0;
2008;263;6,1;0,7;11,4;51,6;3,90;4,72;752,6;1,53;56,2;10,2;0,18;267,2;310,3;1;
2008;264;8,1;5,4;11,7;40,7;3,61;4,35;749,2;1,81;194,0;81,1;0,42;243,6;307,7;1;
2008;265;3,6;-0,6;7,1;75,7;4,89;5,82;741,5;1,66;33,2;13,2;0,40;307,1;309,4;1;
2008;266;-2,0;-3,6;-0,5;93,8;4,17;4,97;741,4;2,90;66,3;85,6;0,90;297,4;299,4;1;
2008;267;-5,6;-7,3;-3,6;76,5;2,57;3,09;747,5;3,54;133,1;115,2;0,87;249,0;279,1;1;
2008;268;-3,0;-6,7;0,7;70,8;2,94;3,53;747,0;2,80;93,7;83,7;0,89;256,7;283,5;1;
2008;269;-0,4;-1,5;1,5;86,2;4,24;5,09;746,0;3,02;77,4;65,9;0,85;300,9;303,1;1;
2008;270;-1,3;-3,2;0,7;85,9;3,96;4,78;751,0;2,57;134,2;118,7;0,88;288,8;298,5;1;
2008;271;0,0;-1,3;1,7;67,8;3,41;4,10;748,7;4,61;178,0;135,6;0,76;260,7;297,8;1;
2008;272;0,8;-3,4;5,2;60,0;3,17;3,85;756,0;2,82;188,5;145,7;0,77;221,9;290,8;1;
2008;273;7,8;2,0;11,7;49,4;4,22;5,15;758,7;2,75;200,7;143,4;0,71;230,6;305,1;1;
2008;274;9,0;5,2;12,3;40,3;3,76;4,58;758,7;2,32;199,5;137,4;0,69;226,9;302,7;1;
2008;275;9,8;5,2;12,9;38,1;3,77;4,59;756,3;2,44;190,2;127,1;0,67;240,1;308,4;1;
2008;276;9,0;6,0;12,1;49,3;4,67;5,63;749,2;2,09;177,0;108,4;0,61;247,6;310,0;1;
2008;277;3,8;2,0;6,5;78,3;5,27;6,29;741,9;2,93;76,3;28,4;0,37;301,4;310,1;1;
2008;278;1,7;0,4;3,5;82,7;4,82;5,70;735,4;2,39;46,9;18,2;0,39;294,9;307,8;1;
2008;279;-2,3;-6,0;0,2;94,0;4,14;4,90;737,0;4,60;91,4;79,1;0,87;293,1;300,0;1;
2008;280;-5,6;-6,8;-3,8;87,8;2,96;3,54;745,2;3,74;109,9;93,7;0,85;266,0;283,8;1;
2008;281;-3,3;-6,3;-1,2;84,4;3,45;4,11;740,9;4,24;52,0;47,8;0,90;286,7;291,8;1;
2008;282;-8,1;-10,4;-6,7;76,3;2,12;2,54;746,5;2,81;115,1;101,6;0,88;256,5;269,9;1;
2008;283;-10,8;-14,7;-3,9;62,5;1,38;1,66;745,9;1,92;160,4;138,7;0,86;164,0;231,7;1;
2008;284;-10,3;-11,0;-8,6;73,2;1,70;2,05;750,4;3,09;117,2;100,6;0,86;239,5;259,5;1;
2008;285;-9,5;-15,3;-3,7;55,0;1,31;1,58;750,4;2,24;179,7;150,9;0,84;165,8;236,8;1;
2008;286;-1,0;-6,1;1,5;51,3;2,64;3,18;750,5;3,88;124,0;115,3;0,90;220,6;276,2;1;
2008;287;-0,7;-2,6;1,3;81,8;3,91;4,72;749,8;4,53;50,0;44,5;0,89;269,4;295,9;1;
2008;288;-7,0;-12,1;-2,6;69,8;2,17;2,61;747,9;3,46;132,2;111,9;0,85;217,4;265,7;1;
2008;289;-8,4;-12,8;-5,2;68,0;1,85;2,23;749,0;2,84;161,9;135,8;0,84;184,3;252,2;1;
2008;290;-7,3;-8,6;-4,9;84,0;2,49;3,00;747,9;3,28;70,0;65,7;0,90;249,8;271,5;1;
2008;291;-1,4;-4,9;-0,2;93,6;4,32;5,19;747,3;5,86;35,4;32,5;0,90;300,1;301,8;1;
2008;292;-1,9;-6,2;0,1;75,4;3,41;4,08;744,5;4,84;130,3;102,1;0,78;260,7;291,4;1;
2008;293;-5,2;-8,5;-2,4;70,7;2,42;2,92;749,4;2,37;147,3;125,3;0,85;182,8;260,2;1;
2008;294;-3,9;-6,8;-1,8;73,8;2,83;3,38;741,2;3,70;42,1;42,5;0,90;243,7;278,3;1;
2008;295;-8,4;-10,1;-6,9;76,5;2,07;2,49;748,7;3,23;77,2;69,4;0,90;234,5;263,7;1;
2008;296;-3,5;-9,7;1,1;62,3;2,53;3,07;755,0;6,90;150,3;122,3;0,81;199,0;275,8;1;
2008;297;-3,9;-6,3;-0,8;59,7;2,27;2,73;746,7;5,45;80,1;63,5;0,79;211,5;272,8;1;
2008;298;-3,7;-5,8;-2,0;63,6;2,48;2,96;744,1;5,38;100,5;86,5;0,86;234,4;277,1;1;
2008;299;-7,8;-11,5;-3,8;60,3;1,83;2,19;743,2;5,12;71,9;60,8;0,85;227,0;264,7;1;
2008;300;-7,4;-13,4;0,7;36,4;1,10;1,34;757,1;3,86;132,3;115,5;0,87;172,0;250,6;1;
2008;301;2,7;0,4;5,4;19,1;1,19;1,45;757,0;4,89;125,8;109,0;0,87;202,9;280,0;1;
2008;302;3,7;2,0;5,6;37,7;2,47;3,00;755,4;3,55;119,6;91,0;0,76;213,5;286,8;1;
2008;303;1,8;-0,4;3,3;44,4;2,58;3,10;746,5;5,16;97,1;77,0;0,79;203,8;287,1;1;
2008;304;-0,3;-2,8;1,9;56,0;2,82;3,39;747,0;3,97;110,2;90,9;0,83;216,6;284,3;1;
2008;305;2,0;-0,5;5,9;68,9;3,97;4,79;750,8;2,77;70,1;59,4;0,85;266,2;301,8;1;
2008;306;-0,7;-1,8;0,5;86,0;4,15;4,99;747,9;3,23;82,2;71,9;0,88;271,1;298,8;1;
2008;307;-0,5;-2,8;0,4;94,2;4,69;5,56;738,1;3,48;35,0;32,4;0,90;306,0;306,1;1;
2008;308;-6,3;-7,6;-2,9;86,7;2,81;3,33;736,7;3,75;78,7;70,0;0,89;269,3;279,3;1;
2008;309;-8,0;-10,0;-7,4;85,8;2,44;2,87;733,0;1,65;35,9;33,6;0,90;254,2;265,7;1;
2008;310;-8,0;-9,5;-7,2;89,9;2,53;3,02;741,2;2,01;32,4;31,9;0,90;271,1;274,0;1;
2008;311;-9,9;-12,3;-6,3;88,3;2,14;2,58;747,8;3,55;85,0;73,5;0,86;247,2;264,5;1;
2008;312;-5,0;-6,4;-3,0;87,4;3,06;3,68;749,5;3,46;79,9;71,1;0,89;237,5;276,1;1;
2008;313;-2,8;-4,9;-1,8;92,6;3,86;4,61;742,8;3,19;44,1;41,0;0,90;292,8;295,4;1;
2008;314;-4,0;-5,3;-3,0;82,1;3,14;3,72;738,1;3,51;45,9;41,1;0,90;256,5;283,1;1;
2008;315;-6,3;-8,3;-5,4;84,6;2,73;3,24;737,8;4,32;38,6;35,0;0,90;270,3;278,9;1;
2008;316;-8,6;-9,4;-7,8;84,5;2,28;2,70;736,9;4,57;29,0;27,2;0,90;264,9;270,1;1;
2008;317;-5,2;-7,9;-3,5;85,9;3,04;3,57;731,4;5,61;24,9;23,3;0,90;280,8;283,6;1;
2008;318;-9,2;-12,3;-5,6;78,9;2,07;2,45;736,8;3,99;47,7;43,4;0,90;260,5;267,1;1;
2008;319;-11,9;-15,1;-7,6;72,0;1,50;1,81;751,4;4,91;83,8;81,0;0,90;208,3;247,6;1;
2008;320;-3,7;-9,0;-2,2;85,8;3,33;4,01;748,6;4,43;26,6;24,3;0,90;287,0;289,4;1;
2008;321;-2,9;-3,6;-2,3;88,0;3,61;4,34;748,0;2,87;32,4;30,0;0,90;290,8;293,6;1;
2008;322;1,6;-2,0;3,6;45,0;2,43;2,93;749,4;6,06;43,8;41,7;0,90;257,1;292,4;1;
2008;323;-3,0;-8,1;0,9;66,4;2,68;3,22;746,0;4,96;44,0;37,5;0,85;255,3;282,8;1;
2008;324;-9,9;-14,0;-6,3;37,6;0,84;1,01;754,5;2,63;86,5;80,6;0,90;130,8;218,3;1;
2008;325;-5,5;-12,4;-2,2;52,1;1,74;2,09;747,6;3,44;40,3;41,6;0,90;199,3;250,0;1;
2008;326;-9,1;-10,6;-8,2;82,1;2,12;2,53;741,8;5,28;33,7;30,1;0,89;244,1;265,1;1;
2008;327;-10,7;-11,9;-9,4;78,9;1,81;2,15;737,8;4,98;29,8;27,2;0,90;254,4;260,7;1;
2008;328;-10,0;-13,3;-4,8;58,1;1,31;1,58;747,7;5,52;77,1;71,0;0,90;177,3;248,0;1;
2008;329;-5,8;-9,0;-3,6;36,8;1,22;1,47;746,1;4,06;66,9;60,2;0,90;175,2;253,3;1;
2008;330;-5,3;-7,2;-4,2;61,6;2,10;2,51;743,9;3,76;64,9;58,5;0,90;190,0;262,4;1;
2008;331;-9,9;-13,2;-6,4;67,4;1,62;1,94;745,9;3,42;66,4;64,1;0,90;182,9;245,4;1;
2008;332;-6,0;-10,0;-3,1;38,8;1,28;1,53;743,6;3,41;51,7;50,3;0,90;158,6;239,1;1;
2008;333;-8,9;-10,9;-6,9;74,3;1,95;2,33;743,8;5,41;37,4;31,9;0,85;225,5;260,4;1;
2008;334;-7,1;-7,7;-6,4;80,0;2,39;2,87;746,7;3,93;30,6;28,0;0,90;265,8;274,1;1;
2008;335;-4,6;-6,9;-2,8;79,3;2,88;3,47;749,4;4,06;37,3;32,7;0,88;272,1;282,8;1;
2008;336;-2,7;-3,4;-1,8;86,0;3,62;4,30;738,1;5,49;13,2;12,1;0,90;290,3;293,4;1;
2008;337;-13,8;-16,4;-3,2;83,9;1,57;1,86;739,4;2,50;45,4;40,1;0,88;232,7;245,0;1;
2008;338;-18,7;-22,3;-15,7;76,3;0,90;1,08;746,6;1,78;57,3;51,0;0,89;159,4;206,6;1;
2008;339;-11,0;-17,9;-6,9;31,2;0,76;0,91;744,9;6,64;45,1;40,6;0,90;179,7;238,5;1;
2008;340;-6,7;-8,8;-4,2;79,8;2,50;2,98;742,9;5,87;23,2;21,2;0,90;271,6;276,3;1;
2008;341;-4,6;-6,6;-3,1;86,3;3,14;3,74;741,7;4,14;22,4;20,4;0,90;282,6;285,9;1;
2008;342;-7,5;-10,5;-5,5;87,7;2,60;3,07;735,8;2,37;26,8;24,9;0,90;271,2;274,0;1;
2008;343;-11,6;-13,9;-10,6;86,7;1,84;2,18;739,9;2,23;25,0;24,5;0,90;253,6;253,8;1;
2008;344;-10,8;-12,6;-8,1;85,6;1,94;2,31;742,2;4,48;26,8;24,6;0,90;256,3;261,4;1;
2008;345;-8,3;-9,9;-7,7;78,5;2,14;2,57;745,9;4,57;29,1;26,5;0,90;263,8;269,6;1;
2008;346;-10,8;-11,6;-9,9;69,4;1,55;1,86;747,7;4,67;49,6;51,0;0,90;206,6;251,6;1;
2008;347;-12,1;-19,4;-9,8;81,0;1,72;2,02;731,4;3,39;27,5;24,8;0,90;251,0;256,0;1;
2008;348;-28,4;-33,6;-19,9;69,0;0,38;0,44;727,8;2,73;44,2;40,3;0,90;172,4;195,4;1;
2008;349;-29,5;-32,8;-27,0;68,2;0,31;0,37;738,9;1,82;44,9;43,4;0,90;189,0;180,9;1;
2008;350;-25,9;-31,6;-18,8;44,6;0,28;0,33;741,1;2,91;44,3;47,4;0,90;148,7;172,9;1;
2008;351;-17,1;-18,6;-14,8;65,6;0,90;1,06;731,0;4,57;42,5;40,0;0,90;180,8;224,8;1;
2008;352;-23,3;-27,3;-16,5;72,7;0,61;0,71;727,8;2,21;41,8;37,8;0,90;213,0;207,6;1;
2008;353;-29,3;-31,9;-26,9;68,9;0,32;0,38;726,4;1,64;43,4;39,2;0,90;195,3;191,7;1;
2008;354;-32,9;-35,1;-30,7;65,3;0,22;0,26;734,3;1,34;43,6;46,1;0,90;181,6;168,0;1;
2008;355;-27,3;-32,8;-23,2;54,7;0,30;0,35;728,0;3,68;39,3;46,8;0,90;149,8;176,2;1;
2008;356;-18,6;-24,3;-14,8;58,8;0,77;0,91;736,9;2,67;33,6;29,8;0,89;186,8;214,8;1;
2008;357;-17,5;-19,8;-14,7;81,3;1,07;1,27;734,2;0,79;40,9;34,5;0,84;234,5;230,5;1;
2008;358;-18,5;-21,1;-15,0;78,4;0,96;1,13;734,7;3,78;23,4;22,3;0,90;196,0;223,6;1;
2008;359;-19,9;-23,1;-17,2;77,7;0,86;1,00;723,2;4,33;47,6;40,0;0,84;208,6;223,3;1;
2008;360;-16,6;-18,4;-15,1;82,0;1,19;1,38;721,4;1,18;24,2;22,1;0,90;240,0;235,6;1;
2008;361;-18,3;-19,8;-17,2;74,5;0,92;1,08;729,1;4,43;30,6;28,0;0,90;203,9;225,7;1;
2008;362;-14,5;-18,4;-10,9;80,3;1,41;1,65;728,3;4,57;30,4;26,9;0,88;240,6;246,3;1;
2008;363;-12,5;-14,7;-11,1;79,7;1,62;1,90;730,0;3,93;25,4;23,3;0,90;247,6;253,7;1;
2008;364;-14,4;-15,8;-12,6;79,2;1,35;1,60;732,7;2,23;21,8;19,6;0,90;237,3;243,9;1;
2008;365;-15,9;-17,4;-13,8;80,1;1,20;1,43;739,7;3,46;28,4;26,1;0,90;234,1;240,7;1;
2008;366;-15,7;-17,4;-14,2;81,0;1,23;1,47;742,9;4,48;28,2;25,9;0,90;238,9;242,3;1;
2009;1;-17,3;-18,8;-15,8;80,8;1,10;1,29;725,7;2,74;25,0;22,8;0,90;231,8;235,8;1;
2009;2;-19,3;-22,9;-16,4;73,9;0,86;1,00;721,8;2,41;52,8;46,5;0,88;179,6;217,3;1;
2009;3;-22,8;-26,4;-20,5;58,5;0,49;0,57;733,7;3,32;49,8;53,4;0,90;131,9;194,4;1;
2009;4;-18,6;-21,2;-16,3;76,5;0,93;1,10;735,1;4,59;28,5;26,3;0,90;208,6;228,0;1;
2009;5;-14,9;-17,1;-12,8;78,8;1,32;1,54;724,8;6,02;35,7;32,5;0,90;228,5;244,5;1;
2009;6;-11,9;-13,0;-9,9;82,3;1,74;2,04;728,8;4,09;26,7;24,4;0,90;253,8;256,8;1;
2009;7;-6,5;-9,7;-5,3;85,7;2,78;3,25;728,4;4,44;20,8;19,1;0,90;276,3;278,4;1;
2009;8;-6,4;-8,1;-5,5;90,3;2,93;3,44;729,9;2,34;17,0;15,1;0,89;280,3;283,1;0;
2009;9;-11,3;-12,5;-8,2;78,1;1,70;2,04;744,7;3,33;37,9;33,6;0,89;232,7;265,1;0;
2009;10;-10,9;-12,2;-9,7;83,2;1,85;2,22;746,2;4,33;29,4;26,1;0,89;255,4;263,3;0;
2009;11;-9,6;-11,5;-8,1;77,4;1,92;2,30;745,7;4,03;26,5;23,9;0,90;254,9;265,9;0;
2009;12;-10,2;-12,5;-7,0;73,5;1,75;2,11;749,8;4,87;37,4;33,6;0,90;234,2;259,9;0;
2009;13;-6,5;-7,9;-5,5;80,5;2,51;3,02;747,2;4,66;45,2;34,2;0,76;268,4;276,3;1;
2009;14;-5,4;-6,5;-4,5;84,0;2,85;3,44;750,8;4,54;37,3;29,2;0,78;273,9;281,6;1;
2009;15;-2,6;-7,7;2,2;56,1;2,12;2,57;754,3;3,65;69,7;73,7;0,90;220,6;272,9;1;
2009;16;-0,5;-2,5;1,0;25,6;1,23;1,50;754,9;5,29;71,8;73,5;0,90;181,9;268,1;1;
2009;17;0,6;-2,9;3,4;26,7;1,40;1,71;759,7;3,59;75,6;80,3;0,90;184,1;262,7;1;
2009;18;3,0;-1,8;6,4;15,6;0,95;1,17;763,8;4,46;80,0;76,7;0,90;176,1;265,2;1;
2009;19;2,8;-5,4;9,5;16,4;1,01;1,24;762,6;3,85;81,0;82,8;0,90;168,5;260,9;1;
2009;20;2,8;-1,7;6,6;14,5;0,89;1,08;754,5;3,54;80,8;73,6;0,90;180,0;265,2;1;
2009;21;-2,3;-6,5;0,5;20,0;0,83;0,99;745,4;4,31;84,8;79,6;0,90;161,7;255,2;1;
2009;22;-13,5;-24,3;-6,6;66,0;1,20;1,43;740,5;1,43;39,5;33,3;0,84;229,6;242,8;1;
2009;23;-18,7;-25,4;-13,1;60,9;0,70;0,84;743,6;2,74;90,0;82,2;0,90;175,5;220,7;1;
2009;24;-20,5;-25,8;-14,5;59,3;0,60;0,71;740,5;1,26;65,3;59,1;0,90;152,9;202,0;1;
2009;25;-20,8;-25,3;-18,4;36,0;0,37;0,44;740,4;3,31;95,9;96,2;0,90;110,7;197,9;1;
2009;26;-16,4;-22,2;-12,2;18,6;0,27;0,32;740,9;4,80;101,4;99,8;0,90;127,4;212,6;1;
2009;27;-16,2;-17,4;-13,3;63,3;0,91;1,07;734,5;4,14;46,9;40,0;0,85;215,9;236,3;1;
2009;28;-15,4;-16,6;-14,6;77,8;1,22;1,45;739,6;4,67;58,4;50,2;0,86;236,9;243,7;1;
2009;29;-10,7;-14,6;-7,5;81,0;1,87;2,24;745,8;6,45;45,8;39,8;0,87;253,7;260,9;1;
2009;30;-6,7;-8,1;-5,5;70,8;2,19;2,61;742,8;6,50;90,8;68,7;0,76;216,7;269,2;1;
2009;31;-15,0;-17,1;-8,4;77,9;1,28;1,52;734,1;4,96;38,1;34,5;0,90;234,4;245,3;1;
2009;32;-15,7;-17,0;-13,8;77,4;1,18;1,41;742,9;4,68;54,0;47,0;0,87;217,8;241,1;1;
2009;33;-9,5;-13,6;-6,5;83,4;2,11;2,53;744,1;3,59;51,4;47,3;0,90;258,3;265,4;1;
2009;34;-5,2;-7,9;-2,8;60,2;2,01;2,42;748,4;4,07;111,7;86,7;0,78;207,6;267,4;1;
2009;35;-3,8;-4,8;-2,8;54,1;2,08;2,49;743,5;5,65;91,3;68,5;0,75;193,2;271,4;1;
2009;36;-4,1;-5,4;-2,4;46,3;1,76;2,08;738,1;4,03;118,1;87,3;0,74;175,3;264,3;1;
2009;37;-7,3;-10,7;-5,6;72,5;2,17;2,56;734,9;3,56;59,5;51,7;0,87;216,3;262,6;1;
2009;38;-10,2;-13,3;-8,2;69,7;1,65;1,97;742,4;5,53;85,4;74,6;0,87;196,6;251,7;1;
2009;39;-6,9;-9,2;-3,5;69,4;2,13;2,52;734,9;4,13;137,0;101,7;0,74;182,8;260,3;1;
2009;40;-10,4;-12,5;-7,7;70,7;1,68;1,96;728,1;3,67;109,6;85,1;0,78;187,9;249,1;1;
2009;41;-16,3;-17,9;-12,7;68,8;1,02;1,20;732,2;2,94;98,2;78,9;0,80;180,5;230,1;1;
2009;42;-16,9;-19,7;-15,2;76,2;1,06;1,25;735,9;3,28;124,4;96,2;0,77;165,6;225,8;1;
2009;43;-15,6;-16,4;-14,2;76,6;1,18;1,40;738,6;2,25;78,5;68,1;0,87;194,0;231,7;1;
2009;44;-16,0;-17,4;-14,1;79,4;1,18;1,40;739,4;0,79;59,0;63,3;0,90;240,0;238,9;1;
2009;45;-17,3;-21,5;-14,5;77,1;1,04;1,23;735,5;1,86;86,8;72,8;0,84;223,5;229,0;1;
2009;46;-15,5;-16,3;-14,4;80,1;1,25;1,47;735,9;2,50;65,6;60,5;0,90;217,5;237,0;1;
2009;47;-13,6;-15,3;-11,0;69,9;1,26;1,48;733,0;4,55;160,8;125,9;0,78;179,5;239,7;1;
2009;48;-11,2;-14,4;-9,3;48,8;1,07;1,26;733,2;3,40;127,7;100,6;0,79;172,8;235,9;1;
2009;49;-10,2;-10,8;-9,3;75,7;1,79;2,13;742,7;3,01;95,8;85,2;0,89;229,1;257,3;1;
2009;50;-10,7;-12,0;-9,5;78,7;1,79;2,14;744,6;3,97;77,3;72,0;0,90;242,6;259,0;1;
2009;51;-10,8;-13,1;-8,0;61,8;1,38;1,65;744,7;3,45;169,0;134,3;0,79;173,4;241,5;1;
2009;52;-7,2;-10,7;-2,8;55,9;1,65;1,98;746,0;3,60;164,0;131,0;0,80;176,5;250,5;1;
2009;53;-5,9;-10,2;-2,2;47,8;1,54;1,84;744,1;2,79;138,7;109,8;0,79;194,2;252,8;1;
2009;54;-6,8;-7,9;-6,1;90,3;2,81;3,33;738,0;2,85;59,8;57,2;0,90;277,3;278,9;1;
2009;55;-8,5;-10,3;-7,1;89,0;2,45;2,88;729,9;3,02;69,7;66,1;0,90;267,5;271,0;1;
2009;56;-13,0;-15,3;-10,4;85,5;1,65;1,94;731,8;1,38;31,8;63,4;0,90;257,8;253,5;1;
2009;57;-11,2;-13,0;-6,0;81,1;1,79;2,12;737,7;2,89;188,9;156,8;0,83;201,6;248,9;1;
2009;58;-13,4;-16,8;-9,4;66,1;1,19;1,42;743,4;3,97;196,1;157,9;0,81;152,5;232,0;1;
2009;59;-11,5;-16,5;-9,8;50,8;1,06;1,27;748,0;3,42;173,6;145,8;0,84;162,6;234,8;1;
2009;60;-6,1;-11,3;-3,7;83,1;2,72;3,25;743,6;3,55;76,4;69,8;0,90;271,5;278,9;1;
2009;61;-4,2;-5,2;-2,7;86,7;3,26;3,87;738,9;3,31;75,4;69,8;0,90;276,5;286,6;1;
2009;62;-6,0;-8,2;-3,3;77,3;2,55;3,01;733,6;2,55;121,4;109,8;0,90;266,6;277,7;1;
2009;63;-9,3;-10,8;-8,2;83,7;2,16;2,54;730,8;3,48;128,4;118,7;0,90;260,6;267,1;1;
2009;64;-17,3;-24,6;-10,9;81,3;1,20;1,41;728,4;2,01;87,0;81,9;0,90;223,0;232,2;1;
2009;65;-19,4;-25,7;-14,6;63,1;0,71;0,84;733,9;5,22;210,9;176,3;0,84;160,3;218,2;1;
2009;66;-15,0;-17,8;-13,1;79,9;1,31;1,54;728,1;4,92;95,8;89,8;0,90;234,0;244,2;1;
2009;67;-21,7;-28,4;-17,9;73,5;0,69;0,81;731,4;1,39;153,8;133,1;0,87;207,4;211,0;1;
2009;68;-28,8;-31,7;-24,6;69,2;0,34;0,40;731,7;0,61;126,7;125,6;0,90;205,7;195,8;1;
2009;69;-29,6;-35,5;-25,3;62,8;0,29;0,35;733,8;2,71;150,5;186,3;0,90;150,2;185,2;1;
2009;70;-21,3;-26,1;-16,3;54,5;0,54;0,64;740,8;4,42;233,0;185,9;0,80;131,0;207,8;1;
2009;71;-12,2;-19,0;-9,3;67,7;1,39;1,67;745,8;5,44;222,2;179,4;0,81;175,1;243,3;1;
2009;72;-7,8;-9,7;-6,4;78,3;2,24;2,67;740,6;4,75;122,1;110,3;0,90;258,2;270,9;1;
2009;73;-9,6;-10,6;-8,3;84,9;2,14;2,51;729,5;3,35;119,1;109,5;0,90;261,1;266,3;1;
2009;74;-10,6;-11,4;-9,0;86,9;2,05;2,38;722,1;2,62;94,5;91,7;0,90;262,0;261,9;1;
2009;75;-13,3;-14,3;-11,2;83,0;1,55;1,82;730,5;3,45;149,6;134,9;0,90;244,4;251,6;1;
2009;76;-13,2;-13,8;-12,3;81,3;1,52;1,80;739,0;3,37;137,1;126,4;0,90;246,2;252,4;1;
2009;77;-12,4;-15,4;-9,4;75,1;1,51;1,81;745,0;4,25;166,0;153,7;0,90;227,4;252,9;1;
2009;78;-8,0;-10,1;-5,6;87,2;2,46;2,93;742,2;3,46;138,3;125,7;0,90;268,5;274,4;1;
2009;79;-5,8;-7,9;-3,0;82,0;2,72;3,23;740,0;2,93;122,8;110,3;0,90;274,6;281,0;1;
2009;80;-4,1;-5,6;-1,3;73,7;2,78;3,30;737,8;2,13;172,5;146,8;0,85;264,6;285,6;1;
2009;81;-5,5;-7,5;-3,4;85,6;2,95;3,49;735,0;3,02;150,7;132,0;0,88;264,7;282,0;1;
2009;82;-7,6;-9,1;-5,0;75,2;2,17;2,59;742,6;2,61;167,2;147,7;0,88;234,8;267,4;1;
2009;83;-9,6;-10,7;-8,0;79,8;1,97;2,35;740,7;2,31;141,2;128,2;0,90;253,6;265,1;1;
2009;84;-14,0;-17,5;-11,0;72,1;1,30;1,54;737,6;4,35;168,8;146,7;0,87;205,9;242,1;1;
2009;85;-14,5;-20,6;-10,6;41,6;0,72;0,86;744,4;3,40;270,3;216,7;0,80;144,4;227,6;1;
2009;86;-10,4;-12,1;-9,1;74,7;1,75;2,08;738,2;4,51;159,6;144,9;0,90;248,7;262,3;1;
2009;87;-10,6;-13,3;-8,6;79,1;1,83;2,16;733,5;2,11;163,2;145,9;0,89;244,1;257,9;1;
2009;88;-13,3;-16,4;-11,4;76,6;1,43;1,69;735,2;3,73;190,9;163,3;0,86;238,3;250,2;1;
2009;89;-12,5;-14,0;-10,9;76,4;1,51;1,79;738,9;3,90;164,5;149,0;0,90;237,2;254,2;1;
2009;90;-10,6;-13,0;-7,4;76,7;1,78;2,09;731,9;3,43;234,9;198,3;0,84;232,9;261,1;1;
2009;91;-12,6;-16,3;-9,4;81,0;1,60;1,89;732,8;2,49;177,2;165,5;0,90;251,8;250,2;1;
2009;92;-10,5;-14,4;-1,3;78,4;1,84;2,15;729,2;1,53;249,1;212,7;0,85;232,2;261,0;1;
2009;93;-9,9;-15,0;-0,4;84,0;2,12;2,51;735,8;1,12;219,9;200,3;0,90;244,1;258,9;1;
2009;94;-10,2;-15,7;-3,3;68,9;1,64;1,97;747,4;1,89;214,2;198,7;0,90;231,0;250,9;1;
2009;95;-6,5;-13,2;-1,9;61,7;1,84;2,23;752,3;2,82;300,2;229,4;0,76;194,6;264,3;1;
2009;96;-3,8;-7,0;-1,3;54,4;2,05;2,47;748,9;3,76;286,8;221,9;0,77;182,6;270,5;1;
